role,path_class,delay_type,status,path_count,path_index,startpoint,end_point,path_group,datapath_delay_ns,logic_delay_ns,route_delay_ns,logic_levels,slack_ns,requirement_ns,is_unconstrained,routable_nets
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","max","TIMING_PATH_REPORTED","20","19","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_r_reg[4][21]/CE","NOT_AVAILABLE","4.252","NOT_AVAILABLE","NOT_AVAILABLE","2","11.282","16.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","0","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_overflow_r_reg/D","NOT_AVAILABLE","0.476","NOT_AVAILABLE","NOT_AVAILABLE","1","0.368","0.000","NOT_AVAILABLE","1"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","1","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/last_ack_r_reg/D","NOT_AVAILABLE","0.767","NOT_AVAILABLE","NOT_AVAILABLE","1","0.378","0.000","NOT_AVAILABLE","1"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","2","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/cur_error_reg/D","NOT_AVAILABLE","0.769","NOT_AVAILABLE","NOT_AVAILABLE","1","0.381","0.000","NOT_AVAILABLE","1"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","3","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/data_rx_reg[5]/D","NOT_AVAILABLE","0.862","NOT_AVAILABLE","NOT_AVAILABLE","2","0.503","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","4","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/data_rx_reg[6]/D","NOT_AVAILABLE","0.866","NOT_AVAILABLE","NOT_AVAILABLE","2","0.506","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","5","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/data_rx_reg[3]/D","NOT_AVAILABLE","0.919","NOT_AVAILABLE","NOT_AVAILABLE","2","0.531","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","6","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/data_rx_reg[2]/D","NOT_AVAILABLE","0.928","NOT_AVAILABLE","NOT_AVAILABLE","2","0.540","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","7","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/data_rx_reg[0]/D","NOT_AVAILABLE","0.934","NOT_AVAILABLE","NOT_AVAILABLE","2","0.576","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","8","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/data_rx_reg[1]/D","NOT_AVAILABLE","0.982","NOT_AVAILABLE","NOT_AVAILABLE","2","0.594","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","9","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/data_rx_reg[7]/D","NOT_AVAILABLE","0.996","NOT_AVAILABLE","NOT_AVAILABLE","2","0.636","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","10","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_count_r_reg[2]/CE","NOT_AVAILABLE","0.749","NOT_AVAILABLE","NOT_AVAILABLE","1","0.729","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","11","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_log_count_r_reg[3]/CE","NOT_AVAILABLE","0.749","NOT_AVAILABLE","NOT_AVAILABLE","1","0.729","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","12","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/any_error_r_reg/D","NOT_AVAILABLE","1.092","NOT_AVAILABLE","NOT_AVAILABLE","3","0.734","0.000","NOT_AVAILABLE","3"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","13","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_count_r_reg[11]/CE","NOT_AVAILABLE","0.771","NOT_AVAILABLE","NOT_AVAILABLE","1","0.772","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","14","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_count_r_reg[15]/CE","NOT_AVAILABLE","0.771","NOT_AVAILABLE","NOT_AVAILABLE","1","0.772","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","15","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_count_r_reg[9]/CE","NOT_AVAILABLE","0.771","NOT_AVAILABLE","NOT_AVAILABLE","1","0.772","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","16","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/data_rx_reg[4]/D","NOT_AVAILABLE","1.161","NOT_AVAILABLE","NOT_AVAILABLE","2","0.778","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","17","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/first_error_valid_r_reg/D","NOT_AVAILABLE","0.910","NOT_AVAILABLE","NOT_AVAILABLE","2","0.783","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","18","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_count_r_reg[5]/CE","NOT_AVAILABLE","0.787","NOT_AVAILABLE","NOT_AVAILABLE","1","0.788","0.000","NOT_AVAILABLE","2"
"FORMAL_PHASE2","SDA_FILTERED_TO_ACK_DECISION","min","TIMING_PATH_REPORTED","20","19","NVP_AUTOINIT/u_sequence/sda_filtered_r_reg/C","NVP_AUTOINIT/u_sequence/nack_count_r_reg[6]/CE","NOT_AVAILABLE","0.787","NOT_AVAILABLE","NOT_AVAILABLE","1","0.788","0.000","NOT_AVAILABLE","2"
